pack_name,pack_rank,clip_id,row_id,source_batch,candidate_bucket,candidate_reason,reviewer_split_other_bucket,reviewer_manual_audit_label,reviewer_shot_attempt,reviewer_outcome,review_status,reviewed_by,review_timestamp,qa_status,notes,queue_source,source_artifact_path,supporting_audit_artifact_path,batch_type,review_task_type,source_domain,job_id,request_id,upload_trace_id,inference_attempt_id,model_version,predicted_flat_label,predicted_event_family,predicted_outcome,predicted_shot_subtype,proposal_accepted,family_gate_open,shot_head_invoked,acceptance_score,calibrated_acceptance_probability,energy_score,artifact_split_other_bucket,artifact_manual_audit_label,expected_event_family,expected_outcome,expected_shot_subtype,priority_score,pack_priority_reason
review_pack_03_remaining_predicted_other,1,7a2d729389fd4230942af7e18267f166:clip-1,expanded:phase4h_gate_unblock_smoke_18clip:7a2d729389fd4230942af7e18267f166:clip-1:possible_real_event_miss,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,7a2d729389fd4230942af7e18267f166,c3674fdd-fef2-4bc6-ac94-cf4f69e188f6,d7bfef91c8624a7483883a2c3fff6b3e,594ff7fb022a4b9188abcb713c70008b,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.4549,0.5451,-0.5038,ambiguous_event,,shot_attempt,missed,layup,0.6682,priority_score=0.6682|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,2,861d8a93836c4c5486e75520feb4503b:clip-1,expanded:phase4h_gate_unblock_smoke_18clip:861d8a93836c4c5486e75520feb4503b:clip-1:possible_real_event_miss,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,861d8a93836c4c5486e75520feb4503b,37fecfcc-853e-4387-973e-981976b11645,322ceda2a70b4aa2aa59b54ceaba6399,051846f060f04b53b51bc46f1025db2a,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0661,0.9339,-1.1815,ambiguous_event,,shot_attempt,missed,layup,0.6099,priority_score=0.6099|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,3,cd5ec7b3b4be4f11b6e7c38597cc9e08:clip-1,expanded:phase4h_gate_unblock_smoke_18clip:cd5ec7b3b4be4f11b6e7c38597cc9e08:clip-1:possible_real_event_miss,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,cd5ec7b3b4be4f11b6e7c38597cc9e08,3a9cb7f0-101b-42b5-89b2-d78aed67fb12,7443f1bbcb0043c4bf5f2fbb38ea1afb,21f39c1a0840419b9563c6e357affae9,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0661,0.9339,-1.1815,ambiguous_event,,shot_attempt,missed,layup,0.6099,priority_score=0.6099|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,4,1811784ecfd9436da61a2b5f922baf54:clip-1,expanded:phase4h_gate_unblock_smoke_18clip:1811784ecfd9436da61a2b5f922baf54:clip-1:possible_real_event_miss,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,1811784ecfd9436da61a2b5f922baf54,2cf6c516-3877-41d1-bde8-7077f4ba5a04,fa58aa0cadf14353bef1552607a8f83a,43101b3d6aa54a198aa754a8dd15fda8,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0655,0.9345,-1.1892,ambiguous_event,,shot_attempt,missed,layup,0.6098,priority_score=0.6098|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,5,5b455ca8d19044a680e02cd8afdd000a:clip-1,expanded:phase4h_gate_unblock_smoke_18clip:5b455ca8d19044a680e02cd8afdd000a:clip-1:possible_real_event_miss,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,5b455ca8d19044a680e02cd8afdd000a,07ecfe72-7db7-4cf2-8e53-a6a892367808,062c7a5c42264b77bc6e02c1a55d1f13,661bda5f24e5477dabb5441136bb524f,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0655,0.9345,-1.1892,ambiguous_event,,shot_attempt,missed,layup,0.6098,priority_score=0.6098|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,6,c266e2bb827045679bcb45158500c023:clip-1,expanded:phase4h_gate_unblock_smoke_18clip:c266e2bb827045679bcb45158500c023:clip-1:possible_real_event_miss,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,c266e2bb827045679bcb45158500c023,e30e58f9-8eea-4d89-99d9-c07f11a1e8ef,35d6426a1168412caab56d03224b5f29,493bf98355da4fed9305d57573889dc5,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0655,0.9345,-1.1892,ambiguous_event,,shot_attempt,missed,layup,0.6098,priority_score=0.6098|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,7,26439af2836b40b3ad0a6a5462ff69a5:clip-1,expanded:phase4h_staging_eval_63clip:26439af2836b40b3ad0a6a5462ff69a5:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,26439af2836b40b3ad0a6a5462ff69a5,edcabb0e-c10f-4292-86d7-ee24fe7cc721,b2ed7eceb4a5431aa9eb033c7a6d5ea3,3bca40040d0244b4b10c0658877896d6,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.5064,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.776,priority_score=0.776|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,8,d4d21aec3d2f4e57a52ebae1966acd75:clip-1,expanded:phase4h_staging_eval_63clip:d4d21aec3d2f4e57a52ebae1966acd75:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,d4d21aec3d2f4e57a52ebae1966acd75,e7ee719f-f13e-4206-9171-0fe55c9dccb5,889edfea8c8a4c689512d97ca425d5e2,be7c5cb153044e15bf37a6f66aa4e8eb,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.5064,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.776,priority_score=0.776|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,9,d7fe41bf222545839c73dcd6fdbd5181:clip-1,expanded:phase4h_staging_eval_63clip:d7fe41bf222545839c73dcd6fdbd5181:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,d7fe41bf222545839c73dcd6fdbd5181,117b7e40-4eb3-48ab-9be9-ad2a190b85af,71811adc3a5f4fbf96e0a2e8d165ae40,9cb69cdc6f114cb8b5054800d4e6013f,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.5064,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.776,priority_score=0.776|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,10,27cfceb22b4b43e28706c55ae260493a:clip-1,expanded:phase4h_staging_eval_63clip:27cfceb22b4b43e28706c55ae260493a:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,27cfceb22b4b43e28706c55ae260493a,5ff42d8d-77d0-4e16-81cf-0f88e0817717,1b916d1b280c4cb8a36104e7fd1227d2,cadc961ce0824116a4c442875cb28272,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585,priority_score=0.7585|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
